id,detected_lang,score
35075,de,0.993
25424,de,0.9935
33923,de,0.9949
24691,de,0.9945
26711,de,0.994
36903,de,0.9934
36587,de,0.9931
28112,de,0.9945
26657,de,0.9939
26319,de,0.9945
30747,de,0.9929
31046,de,0.9932
28293,de,0.9944
38455,de,0.9944
36467,de,0.991
29358,de,0.9943
34863,de,0.9937
36373,de,0.9904
30668,de,0.9924
22228,de,0.9932
34488,de,0.9946
33416,de,0.9948
29495,de,0.9941
28015,de,0.9936
37678,de,0.9946
29216,de,0.9943
26507,de,0.9945
24235,de,0.9941
32458,de,0.993
30094,de,0.9938
27803,de,0.9949
30665,de,0.9946
28266,de,0.9942
22693,de,0.9944
37547,de,0.9941
23860,de,0.9937
36898,de,0.9928
30798,de,0.9939
27211,de,0.9944
29019,de,0.9944
28206,de,0.9941
31828,de,0.9949
33078,de,0.9939
25797,de,0.9926
35768,de,0.9934
22497,de,0.9943
37889,de,0.993
37001,de,0.9914
34995,de,0.9921
26155,de,0.9945
33800,de,0.9938
23202,de,0.9948
24174,de,0.9948
28068,de,0.9938
33384,de,0.9937
22517,de,0.9939
35386,de,0.9941
36059,de,0.9929
36703,de,0.9927
33231,de,0.9937
22136,de,0.9941
36478,de,0.9926
38687,de,0.9944
22742,de,0.994
23567,de,0.994
29104,de,0.9929
33170,de,0.9924
34752,de,0.9943
29605,de,0.9937
27380,de,0.9928
23954,de,0.9947
31973,de,0.9938
30205,de,0.9943
23959,de,0.9943
37720,de,0.9932
32002,de,0.9944
38411,de,0.9934
26148,de,0.9944
22419,de,0.9941
36543,de,0.9931
23270,de,0.9949
27917,de,0.9945
28788,de,0.9944
35431,de,0.9931
38474,de,0.9941
27448,de,0.9938
39041,de,0.9949
29037,de,0.9943
32347,de,0.9938
21514,de,0.9934
25504,de,0.9925
24091,de,0.9944
24083,de,0.9931
26172,de,0.9941
36000,de,0.9942
30283,de,0.9931
30502,de,0.9945
36561,de,0.9928
32529,de,0.9944
26990,de,0.9937
38382,de,0.9942
31552,de,0.9938
21885,de,0.9944
25260,de,0.994
30411,de,0.9933
29232,de,0.9942
37359,de,0.9948
30119,de,0.9941
22973,de,0.9949
21846,de,0.9943
21925,de,0.9937
26218,de,0.9947
32281,de,0.9932
22920,de,0.9948
32534,de,0.9937
33303,de,0.9942
32889,de,0.994
35142,de,0.9948
30728,de,0.9931
33587,de,0.9939
27327,de,0.9941
31070,de,0.9947
31326,de,0.9923
35248,de,0.9944
32030,de,0.9938
32921,de,0.9929
30463,de,0.9929
30051,de,0.9945
27875,de,0.9945
35015,de,0.9939
30850,de,0.9936
37440,de,0.9943
30911,de,0.9931
31894,de,0.994
30974,de,0.9931
26466,de,0.9947
31177,de,0.9938
36472,de,0.994
31642,de,0.9944
37667,de,0.9906
33963,de,0.9943
21843,de,0.9945
36171,de,0.9929
23274,de,0.9948
28395,de,0.9944
24329,de,0.9939
33443,de,0.9945
25179,de,0.994
26823,de,0.9948
29368,de,0.9937
35211,de,0.9936
32936,de,0.9911
33573,de,0.9936
30323,de,0.9939
27156,de,0.9939
39000,de,0.9939
21988,de,0.9943
25288,de,0.9909
38813,de,0.9949
35215,de,0.9939
24175,de,0.9933
31209,de,0.994
24117,de,0.9941
21894,de,0.9949
23490,de,0.9942
37638,de,0.9933
33067,de,0.992
33909,de,0.9942
23807,de,0.9936
37089,de,0.9942
23602,de,0.9946
37882,de,0.9949
24749,de,0.9941
37325,de,0.9943
24681,de,0.9942
37585,de,0.9946
25034,de,0.993
33484,de,0.9945
32570,de,0.9919
28032,de,0.9947
24624,de,0.995
35490,de,0.9927
27856,de,0.9942
36714,de,0.9941
30932,de,0.9931
24052,de,0.9945
38810,de,0.9951
31318,de,0.9951
33417,de,0.9942
23038,de,0.9947
24849,de,0.9942
23221,de,0.9944
26628,de,0.9932
34367,de,0.9929
35154,de,0.9941
31663,de,0.9942
33727,de,0.9944
26486,de,0.9945
25121,de,0.9947
25481,de,0.9939
25804,de,0.9946
30400,de,0.9929
27077,de,0.9934
29298,de,0.9947
31419,de,0.9941
36458,de,0.9907
35685,de,0.9931
30034,de,0.9943
34146,de,0.9942
26229,de,0.9947
22123,de,0.9943
38731,de,0.9944
23583,de,0.9919
36398,de,0.9949
33174,de,0.9936
35724,de,0.9929
21899,de,0.9948
30597,de,0.9931
22985,de,0.9946
32476,de,0.9931
32611,de,0.9947
29451,de,0.9931
25445,de,0.9942
26620,de,0.993
21478,de,0.9935
33934,de,0.9942
38161,de,0.9942
38179,de,0.993
36788,de,0.991
36155,de,0.9934
24241,de,0.9941
38002,de,0.9939
38349,de,0.9939
28142,de,0.9938
39060,de,0.993
25175,de,0.9921
23901,de,0.9943
36132,de,0.9929
29289,de,0.9775
24824,de,0.9942
32196,de,0.9945
35016,de,0.9929
31601,de,0.9941
28516,de,0.9938
21508,de,0.9939
25088,de,0.9938
37483,de,0.9945
31997,de,0.9941
26342,de,0.9943
33663,de,0.9935
23852,de,0.9943
24641,de,0.995
27498,de,0.9942
23738,de,0.9951
36117,de,0.9931
38948,de,0.9934
28642,de,0.9941
32886,de,0.9935
27620,de,0.9941
23645,de,0.9945
37034,de,0.9938
33601,de,0.994
22071,de,0.9946
30298,de,0.9942
22355,de,0.9943
25691,de,0.9943
23493,de,0.9938
26185,de,0.9947
28731,de,0.9942
22245,de,0.9949
38293,de,0.9938
38355,de,0.9938
22384,de,0.9943
21751,de,0.9947
33612,de,0.9948
27266,de,0.9944
33811,de,0.9941
22416,de,0.9943
22520,de,0.9946
30039,de,0.9946
29785,de,0.9943
36446,de,0.9929
38443,de,0.9938
25964,de,0.9944
25720,de,0.9944
37470,de,0.9943
22991,de,0.9942
36432,de,0.9931
22889,de,0.9946
29924,de,0.9944
30461,de,0.9935
36881,de,0.9936
37802,de,0.9932
23026,de,0.9947
29082,de,0.9946
30770,de,0.9931
34267,de,0.9933
35303,de,0.9944
27809,de,0.994
31615,de,0.9949
29935,de,0.994
31930,de,0.9933
25882,de,0.9945
31093,de,0.9941
24185,de,0.9934
23829,de,0.9944
32027,de,0.9943
38733,de,0.9943
30725,de,0.9928
31120,de,0.9942
30500,de,0.9931
29897,de,0.9944
26978,de,0.9941
26821,de,0.9945
30795,de,0.9931
37744,de,0.9932
24490,de,0.9943
29956,de,0.9939
37394,de,0.9939
31076,de,0.9942
30861,de,0.9931
22198,de,0.9936
28231,de,0.9939
32185,de,0.9945
27195,de,0.9926
34894,de,0.9931
26050,de,0.9946
30749,de,0.9924
38640,de,0.9946
38587,de,0.995
31098,de,0.994
30185,de,0.9938
25628,de,0.9927
27663,de,0.994
38951,de,0.9929
36415,de,0.9928
31949,de,0.9942
26065,de,0.9935
32361,de,0.9935
33010,de,0.994
24892,de,0.9948
38203,de,0.9919
33228,de,0.9923
38612,de,0.9948
33141,de,0.9945
38935,de,0.9944
36518,de,0.9934
24905,de,0.9939
31796,de,0.9943
27757,de,0.9942
23597,de,0.9937
38244,de,0.9945
29984,de,0.9939
28702,de,0.9924
38663,de,0.9944
27781,de,0.9941
36679,de,0.9936
30404,de,0.994
36369,de,0.9938
35128,de,0.9928
22905,de,0.9946
27839,de,0.9943
34430,de,0.992
35736,de,0.9929
23879,de,0.9939
37518,de,0.993
23128,de,0.9945
25722,de,0.9949
25111,de,0.9949
24993,de,0.9941
28873,de,0.9927
22663,de,0.9935
36545,de,0.9942
35603,de,0.9929
25417,de,0.9945
35541,de,0.9932
36761,de,0.9928
31257,de,0.9935
22418,de,0.9946
24959,de,0.9942
22730,de,0.9947
22743,de,0.994
22734,de,0.9936
26246,de,0.9945
37586,de,0.9941
30076,de,0.9909
38549,de,0.9937
36379,de,0.994
35644,de,0.9929
33374,de,0.994
35227,de,0.9943
32967,de,0.9938
37539,de,0.9943
23965,de,0.9941
24491,de,0.9935
35053,de,0.9945
35214,de,0.9951
24163,de,0.9934
33991,de,0.9944
34896,de,0.9934
28823,de,0.9945
36683,de,0.9933
31719,de,0.994
22492,de,0.9937
35562,de,0.9929
31789,de,0.9944
25043,de,0.991
39071,de,0.9949
37316,de,0.9947
35538,de,0.9938
33222,de,0.9934
23373,de,0.9943
22150,de,0.994
22073,de,0.9944
34978,de,0.994
27129,de,0.9927
26101,de,0.9942
27708,de,0.9942
22458,de,0.9946
25157,de,0.9923
24774,de,0.9942
25286,de,0.9939
37984,de,0.9938
30272,de,0.9926
31809,de,0.9945
22233,de,0.9942
25276,de,0.9944
30151,de,0.9943
38121,de,0.9942
32845,de,0.9932
31220,de,0.9932
34969,de,0.9938
29277,de,0.9929
26451,de,0.9948
24682,de,0.9946
23277,de,0.9945
36087,de,0.9931
35208,de,0.9938
25780,de,0.9941
26283,de,0.9947
37910,de,0.9942
29682,de,0.9939
36444,de,0.9946
24588,de,0.9942
26259,de,0.994
28604,de,0.9942
38238,de,0.9934
38004,de,0.9943
24565,de,0.9948
34608,de,0.994
23702,de,0.994
37453,de,0.9947
38950,de,0.9731
33602,de,0.9948
30329,de,0.9937
24575,de,0.9945
22534,de,0.9947
33345,de,0.9939
22396,de,0.9943
29434,de,0.9928
33742,de,0.9942
21805,de,0.9943
32698,de,0.993
22479,de,0.9936
33407,de,0.9942
26312,de,0.9948
28777,de,0.9931
32233,de,0.9942
34680,de,0.9938
33665,de,0.9942
27013,de,0.9941
30026,de,0.9945
32410,de,0.9932
27947,de,0.9946
36351,de,0.9937
30521,de,0.992
32158,de,0.9939
37171,de,0.9944
33955,de,0.9928
25188,de,0.9951
28544,de,0.9941
34924,de,0.9947
34810,de,0.9942
22624,de,0.994
36396,de,0.9936
28393,de,0.9941
28440,de,0.9944
29876,de,0.9943
30705,de,0.9923
21541,de,0.9938
35634,de,0.9929
29689,de,0.9946
28318,de,0.9936
29461,de,0.9933
23986,de,0.9936
31698,de,0.9943
35882,de,0.9929
33962,de,0.9951
33961,de,0.9932
27858,de,0.9927
29507,de,0.993
32993,de,0.994
38745,de,0.9939
27024,de,0.994
27417,de,0.9937
